Time,Source,Destination,Protocol,Length,Label
30.809359,10.0.0.5,10.0.0.6,TCP,777,1
30.821642,10.0.0.5,10.0.0.6,TCP,777,1
30.825522,10.0.0.5,10.0.0.6,TCP,777,1
30.830771,10.0.0.5,10.0.0.6,TCP,777,1
30.831276,10.0.0.4,10.0.0.6,TCP,874,1
30.834532,10.0.0.12,10.0.0.6,TCP,2962,0
30.83834,10.0.0.5,10.0.0.6,TCP,777,1
30.852439,10.0.0.4,10.0.0.6,TCP,874,1
30.853829,10.0.0.12,10.0.0.6,TCP,2962,0
30.85766,10.0.0.11,10.0.0.6,TCP,2962,0
30.862165,10.0.0.11,10.0.0.6,TCP,2962,0
30.899473,10.0.0.5,10.0.0.6,TCP,777,1
30.900095,10.0.0.5,10.0.0.6,TCP,777,1
30.908634,10.0.0.12,10.0.0.6,TCP,2962,0
30.920367,10.0.0.12,10.0.0.6,TCP,2962,0
30.925114,10.0.0.11,10.0.0.6,TCP,2962,0
30.927528,10.0.0.3,10.0.0.6,TCP,969,1
30.929852,10.0.0.11,10.0.0.6,TCP,2962,0
30.932274,10.0.0.3,10.0.0.6,TCP,969,1
30.94362,10.0.0.3,10.0.0.6,TCP,969,1
30.944394,10.0.0.5,10.0.0.6,TCP,777,1
30.945637,10.0.0.3,10.0.0.6,TCP,969,1
30.951682,10.0.0.5,10.0.0.6,TCP,777,1
30.952933,10.0.0.3,10.0.0.6,TCP,969,1
30.98873,10.0.0.1,10.0.0.6,TCP,65226,0
31.043412,10.0.0.12,10.0.0.6,TCP,2962,0
31.045483,10.0.0.12,10.0.0.6,TCP,2962,0
31.05135,10.0.0.11,10.0.0.6,TCP,2962,0
31.053767,10.0.0.11,10.0.0.6,TCP,2962,0
31.077033,10.0.0.5,10.0.0.6,TCP,777,1
31.107689,10.0.0.5,10.0.0.6,TCP,777,1
31.115895,10.0.0.5,10.0.0.6,TCP,777,1
31.139307,10.0.0.2,10.0.0.6,TCP,2962,0
31.142152,10.0.0.2,10.0.0.6,TCP,1514,0
31.142342,10.0.0.2,10.0.0.6,TCP,2962,0
31.145741,10.0.0.1,10.0.0.6,TCP,65226,0
31.199233,10.0.0.12,10.0.0.6,TCP,2962,0
31.201659,10.0.0.12,10.0.0.6,TCP,2962,0
31.204567,10.0.0.11,10.0.0.6,TCP,2962,0
31.208475,10.0.0.5,10.0.0.6,TCP,777,1
31.210467,10.0.0.11,10.0.0.6,TCP,2962,0
31.215553,10.0.0.5,10.0.0.6,TCP,777,1
31.255187,10.0.0.7,10.0.0.6,TCP,1037,1
31.262194,10.0.0.7,10.0.0.6,TCP,1037,1
31.266779,10.0.0.4,10.0.0.6,TCP,874,1
31.271303,10.0.0.4,10.0.0.6,TCP,874,1
31.280341,10.0.0.7,10.0.0.6,TCP,1037,1
31.28389,10.0.0.4,10.0.0.6,TCP,874,1
31.284924,10.0.0.4,10.0.0.6,TCP,874,1
31.28563,10.0.0.7,10.0.0.6,TCP,1037,1
31.290215,10.0.0.4,10.0.0.6,TCP,874,1
31.303558,10.0.0.5,10.0.0.6,TCP,777,1
31.330848,10.0.0.5,10.0.0.6,TCP,777,1
31.337161,10.0.0.5,10.0.0.6,TCP,777,1
31.347929,10.0.0.3,10.0.0.6,TCP,969,1
31.349262,10.0.0.12,10.0.0.6,TCP,1514,0
31.352256,10.0.0.3,10.0.0.6,TCP,969,1
31.356909,10.0.0.12,10.0.0.6,TCP,2962,0
31.363886,10.0.0.3,10.0.0.6,TCP,969,1
31.369469,10.0.0.7,10.0.0.6,TCP,1037,1
31.372692,10.0.0.12,10.0.0.6,TCP,2962,0
31.383854,10.0.0.11,10.0.0.6,TCP,2962,0
31.392579,10.0.0.7,10.0.0.6,TCP,1037,1
31.400608,10.0.0.11,10.0.0.6,TCP,2962,0
31.403838,10.0.0.1,10.0.0.6,TCP,65226,0
31.461623,10.0.0.7,10.0.0.6,TCP,1037,1
31.466607,10.0.0.5,10.0.0.6,TCP,777,1
31.477382,10.0.0.5,10.0.0.6,TCP,777,1
31.516559,10.0.0.12,10.0.0.6,TCP,2962,0
31.522302,10.0.0.12,10.0.0.6,TCP,2962,0
31.524724,10.0.0.7,10.0.0.6,TCP,1037,1
31.531366,10.0.0.2,10.0.0.6,TCP,2962,0
31.536282,10.0.0.2,10.0.0.6,TCP,2962,0
31.540366,10.0.0.11,10.0.0.6,TCP,2962,0
31.542785,10.0.0.1,10.0.0.6,TCP,65226,0
31.599769,10.0.0.7,10.0.0.6,TCP,1037,1
31.605571,10.0.0.7,10.0.0.6,TCP,1037,1
31.606403,10.0.0.7,10.0.0.6,TCP,1037,1
31.614721,10.0.0.11,10.0.0.6,TCP,2962,0
31.620477,10.0.0.7,10.0.0.6,TCP,1037,1
31.640132,10.0.0.5,10.0.0.6,TCP,777,1
31.642004,10.0.0.5,10.0.0.6,TCP,777,1
31.645738,10.0.0.5,10.0.0.6,TCP,777,1
31.657313,10.0.0.12,10.0.0.6,TCP,2962,0
31.670302,10.0.0.12,10.0.0.6,TCP,2962,0
31.683875,10.0.0.7,10.0.0.6,TCP,1037,1
31.689975,10.0.0.4,10.0.0.6,TCP,874,1
31.703614,10.0.0.7,10.0.0.6,TCP,1037,1
31.706221,10.0.0.4,10.0.0.6,TCP,874,1
31.71199,10.0.0.11,10.0.0.6,TCP,2962,0
31.714608,10.0.0.4,10.0.0.6,TCP,874,1
31.723623,10.0.0.7,10.0.0.6,TCP,1037,1
31.74202,10.0.0.7,10.0.0.6,TCP,1037,1
31.742847,10.0.0.3,10.0.0.6,TCP,969,1
31.752318,10.0.0.11,10.0.0.6,TCP,1514,0
31.753634,10.0.0.11,10.0.0.6,TCP,2962,0
31.75835,10.0.0.3,10.0.0.6,TCP,969,1
31.759041,10.0.0.3,10.0.0.6,TCP,969,1
31.759819,10.0.0.3,10.0.0.6,TCP,969,1
31.776581,10.0.0.5,10.0.0.6,TCP,777,1
31.782495,10.0.0.5,10.0.0.6,TCP,777,1
31.795845,10.0.0.5,10.0.0.6,TCP,777,1
31.799114,10.0.0.1,10.0.0.6,TCP,65226,0
31.856711,10.0.0.12,10.0.0.6,TCP,2962,0
31.865772,10.0.0.7,10.0.0.6,TCP,1037,1
31.870751,10.0.0.12,10.0.0.6,TCP,2962,0
31.88728,10.0.0.7,10.0.0.6,TCP,1037,1
31.891428,10.0.0.7,10.0.0.6,TCP,1037,1
31.901758,10.0.0.11,10.0.0.6,TCP,2962,0
31.906206,10.0.0.11,10.0.0.6,TCP,2962,0
31.907459,10.0.0.2,10.0.0.6,TCP,2962,0
31.919526,10.0.0.2,10.0.0.6,TCP,2962,0
31.925674,10.0.0.1,10.0.0.6,TCP,65226,0
31.982646,10.0.0.5,10.0.0.6,TCP,777,1
31.991336,10.0.0.5,10.0.0.6,TCP,777,1
32.001305,10.0.0.12,10.0.0.6,TCP,2962,0
32.021892,10.0.0.12,10.0.0.6,TCP,2962,0
32.033213,10.0.0.7,10.0.0.6,TCP,1037,1
32.048015,10.0.0.7,10.0.0.6,TCP,1037,1
32.04954,10.0.0.5,10.0.0.6,TCP,777,1
32.050159,10.0.0.5,10.0.0.6,TCP,777,1
32.051403,10.0.0.4,10.0.0.6,TCP,874,1
32.056194,10.0.0.7,10.0.0.6,TCP,1037,1
32.07089,10.0.0.5,10.0.0.6,TCP,777,1
32.076625,10.0.0.5,10.0.0.6,TCP,777,1
32.077683,10.0.0.5,10.0.0.6,TCP,777,1
32.08032,10.0.0.7,10.0.0.6,TCP,1037,1
32.103733,10.0.0.5,10.0.0.6,TCP,777,1
32.104364,10.0.0.7,10.0.0.6,TCP,1037,1
32.106523,10.0.0.4,10.0.0.6,TCP,874,1
32.107224,10.0.0.11,10.0.0.6,TCP,2962,0
32.111957,10.0.0.11,10.0.0.6,TCP,2962,0
32.133496,10.0.0.3,10.0.0.6,TCP,969,1
32.140474,10.0.0.12,10.0.0.6,TCP,2962,0
32.142901,10.0.0.3,10.0.0.6,TCP,969,1
32.160046,10.0.0.1,10.0.0.6,TCP,65226,0
32.221183,10.0.0.7,10.0.0.6,TCP,1037,1
32.226363,10.0.0.12,10.0.0.6,TCP,2962,0
32.239991,10.0.0.7,10.0.0.6,TCP,1037,1
32.244763,10.0.0.7,10.0.0.6,TCP,1037,1
32.245975,10.0.0.5,10.0.0.6,TCP,777,1
32.247223,10.0.0.7,10.0.0.6,TCP,1037,1
32.256149,10.0.0.5,10.0.0.6,TCP,777,1
32.263624,10.0.0.5,10.0.0.6,TCP,777,1
32.264225,10.0.0.5,10.0.0.6,TCP,777,1
32.277768,10.0.0.11,10.0.0.6,TCP,2962,0
32.281668,10.0.0.11,10.0.0.6,TCP,2962,0
32.284067,10.0.0.2,10.0.0.6,TCP,2962,0
32.285277,10.0.0.2,10.0.0.6,TCP,2962,0
32.287908,10.0.0.1,10.0.0.6,TCP,65226,0
32.347295,10.0.0.12,10.0.0.6,TCP,2962,0
32.430102,10.0.0.7,10.0.0.6,TCP,1037,1
32.435364,10.0.0.12,10.0.0.6,TCP,2962,0
32.527343,10.0.0.5,10.0.0.6,TCP,777,1
32.541728,10.0.0.5,10.0.0.6,TCP,777,1
32.556261,10.0.0.5,10.0.0.6,TCP,777,1
32.563292,10.0.0.4,10.0.0.6,TCP,874,1
32.572295,10.0.0.4,10.0.0.6,TCP,874,1
32.587286,10.0.0.11,10.0.0.6,TCP,2962,0
32.590204,10.0.0.11,10.0.0.6,TCP,2962,0
32.603534,10.0.0.4,10.0.0.6,TCP,874,1
32.619323,10.0.0.4,10.0.0.6,TCP,874,1
32.636728,10.0.0.3,10.0.0.6,TCP,969,1
32.645018,10.0.0.3,10.0.0.6,TCP,969,1
32.652623,10.0.0.12,10.0.0.6,TCP,2962,0
32.661176,10.0.0.3,10.0.0.6,TCP,969,1
32.700362,10.0.0.3,10.0.0.6,TCP,969,1
32.700369,10.0.0.3,10.0.0.6,TCP,969,1
32.719664,10.0.0.1,10.0.0.6,TCP,65226,0
32.775172,10.0.0.7,10.0.0.6,TCP,1037,1
32.782635,10.0.0.7,10.0.0.6,TCP,1037,1
32.794253,10.0.0.7,10.0.0.6,TCP,1037,1
32.800881,10.0.0.12,10.0.0.6,TCP,2962,0
32.812627,10.0.0.2,10.0.0.6,TCP,1514,0
32.813835,10.0.0.2,10.0.0.6,TCP,2962,0
32.818749,10.0.0.2,10.0.0.6,TCP,2962,0
32.823043,10.0.0.1,10.0.0.6,TCP,65226,0
32.885632,10.0.0.11,10.0.0.6,TCP,2962,0
32.888044,10.0.0.11,10.0.0.6,TCP,2962,0
32.890547,10.0.0.4,10.0.0.6,TCP,874,1
32.896754,10.0.0.12,10.0.0.6,TCP,1514,0
32.898663,10.0.0.12,10.0.0.6,TCP,2962,0
32.931803,10.0.0.8,10.0.0.6,TCP,486,1
32.963104,10.0.0.4,10.0.0.6,TCP,874,1
32.970609,10.0.0.3,10.0.0.6,TCP,969,1
32.971874,10.0.0.8,10.0.0.6,TCP,486,1
32.993485,10.0.0.3,10.0.0.6,TCP,969,1
32.996252,10.0.0.7,10.0.0.6,TCP,1037,1
33.001409,10.0.0.3,10.0.0.6,TCP,969,1
33.006557,10.0.0.3,10.0.0.6,TCP,969,1
33.010489,10.0.0.8,10.0.0.6,TCP,486,1
33.020092,10.0.0.7,10.0.0.6,TCP,1037,1
33.032004,10.0.0.5,10.0.0.6,TCP,777,1
33.045208,10.0.0.5,10.0.0.6,TCP,777,1
33.049634,10.0.0.3,10.0.0.6,TCP,969,1
33.070906,10.0.0.1,10.0.0.6,TCP,65226,0
33.137266,10.0.0.7,10.0.0.6,TCP,1037,1
33.139701,10.0.0.7,10.0.0.6,TCP,1037,1
33.150126,10.0.0.8,10.0.0.6,TCP,486,1
33.155181,10.0.0.8,10.0.0.6,TCP,486,1
33.158291,10.0.0.12,10.0.0.6,TCP,2962,0
33.160715,10.0.0.11,10.0.0.6,TCP,2962,0
33.163201,10.0.0.11,10.0.0.6,TCP,2962,0
33.16555,10.0.0.12,10.0.0.6,TCP,2962,0
33.173782,10.0.0.2,10.0.0.6,TCP,2962,0
33.17869,10.0.0.2,10.0.0.6,TCP,2962,0
33.183614,10.0.0.1,10.0.0.6,TCP,65226,0
33.239771,10.0.0.7,10.0.0.6,TCP,1037,1
33.24143,10.0.0.7,10.0.0.6,TCP,1037,1
33.242249,10.0.0.7,10.0.0.6,TCP,1037,1
33.243091,10.0.0.7,10.0.0.6,TCP,1037,1
33.248204,10.0.0.7,10.0.0.6,TCP,1037,1
33.2686,10.0.0.7,10.0.0.6,TCP,1037,1
33.303966,10.0.0.5,10.0.0.6,TCP,777,1
33.335881,10.0.0.5,10.0.0.6,TCP,777,1
33.348451,10.0.0.8,10.0.0.6,TCP,486,1
33.353541,10.0.0.8,10.0.0.6,TCP,486,1
33.355849,10.0.0.4,10.0.0.6,TCP,874,1
33.377907,10.0.0.8,10.0.0.6,TCP,486,1
33.441094,10.0.0.3,10.0.0.6,TCP,969,1
33.446241,10.0.0.3,10.0.0.6,TCP,969,1
33.451516,10.0.0.12,10.0.0.6,TCP,2962,0
33.455964,10.0.0.11,10.0.0.6,TCP,2962,0
33.459798,10.0.0.11,10.0.0.6,TCP,2962,0
33.463814,10.0.0.3,10.0.0.6,TCP,969,1
33.466453,10.0.0.3,10.0.0.6,TCP,969,1
33.473186,10.0.0.12,10.0.0.6,TCP,2962,0
33.477933,10.0.0.1,10.0.0.6,TCP,65226,0
33.548014,10.0.0.7,10.0.0.6,TCP,1037,1
33.575674,10.0.0.8,10.0.0.6,TCP,486,1
33.576035,10.0.0.8,10.0.0.6,TCP,486,1
33.584888,10.0.0.8,10.0.0.6,TCP,486,1
33.585998,10.0.0.8,10.0.0.6,TCP,486,1
33.588322,10.0.0.2,10.0.0.6,TCP,2962,0
33.593103,10.0.0.5,10.0.0.6,OMAPI,777,1
33.596397,10.0.0.5,10.0.0.6,TCP,777,1
33.599361,10.0.0.2,10.0.0.6,TCP,2962,0
33.611434,10.0.0.1,10.0.0.6,TCP,65226,0
33.671702,10.0.0.5,10.0.0.6,TCP,777,1
33.677057,10.0.0.5,10.0.0.6,TCP,777,1
33.678695,10.0.0.5,10.0.0.6,TCP,777,1
33.681764,10.0.0.8,10.0.0.6,TCP,486,1
33.683459,10.0.0.5,10.0.0.6,TCP,777,1
33.685214,10.0.0.5,10.0.0.6,TCP,777,1
33.707583,10.0.0.4,10.0.0.6,TCP,874,1
33.710379,10.0.0.4,10.0.0.6,TCP,874,1
33.71194,10.0.0.4,10.0.0.6,TCP,874,1
33.727342,10.0.0.12,10.0.0.6,TCP,2962,0
33.732022,10.0.0.11,10.0.0.6,TCP,2962,0
33.738283,10.0.0.11,10.0.0.6,TCP,2962,0
33.744948,10.0.0.7,10.0.0.6,TCP,1037,1
33.754515,10.0.0.4,10.0.0.6,TCP,874,1
33.758407,10.0.0.12,10.0.0.6,TCP,2962,0
33.77101,10.0.0.3,10.0.0.6,TCP,969,1
33.789811,10.0.0.3,10.0.0.6,TCP,969,1
33.827067,10.0.0.3,10.0.0.6,TCP,969,1
33.828145,10.0.0.3,10.0.0.6,TCP,969,1
33.830954,10.0.0.1,10.0.0.6,TCP,65226,0
33.887791,10.0.0.8,10.0.0.6,TCP,486,1
33.898435,10.0.0.5,10.0.0.6,TCP,777,1
33.900687,10.0.0.5,10.0.0.6,TCP,777,1
33.916862,10.0.0.5,10.0.0.6,TCP,777,1
33.92175,10.0.0.8,10.0.0.6,TCP,486,1
33.943914,10.0.0.8,10.0.0.6,TCP,486,1
33.944304,10.0.0.8,10.0.0.6,TCP,486,1
33.948826,10.0.0.2,10.0.0.6,TCP,2962,0
33.951113,10.0.0.2,10.0.0.6,TCP,1514,0
33.952463,10.0.0.2,10.0.0.6,TCP,2962,0
33.955736,10.0.0.1,10.0.0.6,TCP,65226,0
34.009185,10.0.0.12,10.0.0.6,TCP,2962,0
34.011614,10.0.0.11,10.0.0.6,TCP,2962,0
34.014011,10.0.0.11,10.0.0.6,TCP,2962,0
34.026392,10.0.0.7,10.0.0.6,TCP,1037,1
34.027226,10.0.0.7,10.0.0.6,TCP,1037,1
34.033028,10.0.0.12,10.0.0.6,TCP,2962,0
34.051258,10.0.0.4,10.0.0.6,TCP,874,1
34.056548,10.0.0.4,10.0.0.6,TCP,874,1
34.090027,10.0.0.4,10.0.0.6,TCP,874,1
34.092269,10.0.0.3,10.0.0.6,TCP,969,1
34.099238,10.0.0.3,10.0.0.6,TCP,969,1
34.105136,10.0.0.8,10.0.0.6,TCP,486,1
34.108547,10.0.0.8,10.0.0.6,TCP,486,1
34.139718,10.0.0.8,10.0.0.6,TCP,486,1
34.147955,10.0.0.3,10.0.0.6,TCP,969,1
34.155949,10.0.0.5,10.0.0.6,TCP,777,1
34.181198,10.0.0.1,10.0.0.6,TCP,65226,0
34.239522,10.0.0.8,10.0.0.6,TCP,486,1
34.2474,10.0.0.12,10.0.0.6,TCP,2962,0
34.249132,10.0.0.11,10.0.0.6,TCP,2962,0
34.25115,10.0.0.11,10.0.0.6,TCP,2962,0
34.257502,10.0.0.7,10.0.0.6,TCP,1037,1
34.275561,10.0.0.7,10.0.0.6,TCP,1037,1
34.315094,10.0.0.2,10.0.0.6,TCP,2962,0
34.347152,10.0.0.7,10.0.0.6,TCP,1037,1
34.347157,10.0.0.2,10.0.0.6,TCP,2962,0
34.35736,10.0.0.1,10.0.0.6,TCP,65226,0
34.419381,10.0.0.12,10.0.0.6,TCP,2962,0
34.428939,10.0.0.7,10.0.0.6,TCP,1037,1
34.429478,10.0.0.7,10.0.0.6,TCP,1037,1
34.435375,10.0.0.7,10.0.0.6,TCP,1037,1
34.444607,10.0.0.7,10.0.0.6,TCP,1037,1
34.478234,10.0.0.8,10.0.0.6,TCP,486,1
34.50173,10.0.0.5,10.0.0.6,TCP,777,1
34.515479,10.0.0.5,10.0.0.6,TCP,777,1
34.595548,10.0.0.8,10.0.0.6,TCP,486,1
34.627593,10.0.0.8,10.0.0.6,TCP,486,1
34.627595,10.0.0.8,10.0.0.6,TCP,486,1
34.652341,10.0.0.8,10.0.0.6,TCP,486,1
34.707678,10.0.0.4,10.0.0.6,TCP,874,1
34.739714,10.0.0.4,10.0.0.6,TCP,874,1
34.853303,10.0.0.3,10.0.0.6,TCP,969,1
34.854373,10.0.0.12,10.0.0.6,TCP,2962,0
34.858534,10.0.0.11,10.0.0.6,TCP,2962,0
34.874828,10.0.0.11,10.0.0.6,TCP,1514,0
34.876109,10.0.0.11,10.0.0.6,TCP,2962,0
34.885434,10.0.0.3,10.0.0.6,TCP,969,1
34.895913,10.0.0.3,10.0.0.6,TCP,969,1
34.913401,10.0.0.3,10.0.0.6,TCP,969,1
34.929587,10.0.0.3,10.0.0.6,TCP,969,1
34.951695,10.0.0.1,10.0.0.6,TCP,65226,0
35.019026,10.0.0.7,10.0.0.6,TCP,1037,1
35.024834,10.0.0.12,10.0.0.6,TCP,2962,0
35.033095,10.0.0.2,10.0.0.6,TCP,2962,0
35.041198,10.0.0.2,10.0.0.6,TCP,2962,0
35.046645,10.0.0.1,10.0.0.6,TCP,65226,0
35.141578,10.0.0.8,10.0.0.6,TCP,486,1
35.145742,10.0.0.8,10.0.0.6,TCP,486,1
35.150071,10.0.0.8,10.0.0.6,TCP,486,1
35.158746,10.0.0.8,10.0.0.6,TCP,486,1
35.15986,10.0.0.8,10.0.0.6,TCP,486,1
35.167419,10.0.0.4,10.0.0.6,TCP,874,1
35.167421,10.0.0.4,10.0.0.6,TCP,874,1
35.171777,10.0.0.4,10.0.0.6,TCP,874,1
35.184781,10.0.0.4,10.0.0.6,TCP,874,1
35.186228,10.0.0.4,10.0.0.6,TCP,874,1
35.190566,10.0.0.4,10.0.0.6,TCP,874,1
35.191893,10.0.0.4,10.0.0.6,TCP,874,1
35.197797,10.0.0.12,10.0.0.6,TCP,2962,0
35.202137,10.0.0.11,10.0.0.6,TCP,2962,0
35.207943,10.0.0.11,10.0.0.6,TCP,2962,0
35.220939,10.0.0.3,10.0.0.6,TCP,969,1
35.235423,10.0.0.3,10.0.0.6,TCP,969,1
35.241267,10.0.0.7,10.0.0.6,TCP,1037,1
35.254228,10.0.0.7,10.0.0.6,TCP,1037,1
35.25724,10.0.0.7,10.0.0.6,TCP,1037,1
35.261463,10.0.0.3,10.0.0.6,TCP,969,1
35.273507,10.0.0.9,10.0.0.6,TCP,669,1
35.274357,10.0.0.9,10.0.0.6,TCP,669,1
35.275566,10.0.0.1,10.0.0.6,TCP,65226,0
35.332346,10.0.0.7,10.0.0.6,TCP,1037,1
35.337669,10.0.0.9,10.0.0.6,TCP,669,1
35.357163,10.0.0.9,10.0.0.6,TCP,669,1
35.365836,10.0.0.9,10.0.0.6,TCP,669,1
35.415016,10.0.0.9,10.0.0.6,TCP,669,1
35.426588,10.0.0.9,10.0.0.6,TCP,669,1
35.432083,10.0.0.5,10.0.0.6,TCP,777,1
35.436482,10.0.0.9,10.0.0.6,TCP,669,1
35.436485,10.0.0.2,10.0.0.6,TCP,1514,0
35.441058,10.0.0.2,10.0.0.6,TCP,2962,0
35.446844,10.0.0.2,10.0.0.6,TCP,2962,0
35.452625,10.0.0.1,10.0.0.6,TCP,65226,0
35.523595,10.0.0.9,10.0.0.6,TCP,669,1
35.527811,10.0.0.8,10.0.0.6,TCP,486,1
35.527813,10.0.0.9,10.0.0.6,TCP,669,1
35.551041,10.0.0.8,10.0.0.6,TCP,486,1
35.551656,10.0.0.8,10.0.0.6,TCP,486,1
35.572662,10.0.0.8,10.0.0.6,TCP,486,1
35.572914,10.0.0.8,10.0.0.6,TCP,486,1
35.606008,10.0.0.9,10.0.0.6,TCP,669,1
35.620499,10.0.0.12,10.0.0.6,TCP,2962,0
35.640134,10.0.0.3,10.0.0.6,TCP,969,1
35.649394,10.0.0.10,10.0.0.6,IPv4,294,1
35.668715,10.0.0.4,10.0.0.6,TCP,874,1
35.670739,10.0.0.10,10.0.0.6,TCP,1514,1
35.676012,10.0.0.3,10.0.0.6,TCP,969,1
35.685191,10.0.0.10,10.0.0.6,IPv4,294,1
35.688172,10.0.0.3,10.0.0.6,TCP,969,1
35.695682,10.0.0.10,10.0.0.6,TCP,1514,1
35.713042,10.0.0.10,10.0.0.6,TCP,1514,1
35.720172,10.0.0.10,10.0.0.6,IPv4,294,1
35.739083,10.0.0.10,10.0.0.6,IPv4,294,1
35.745096,10.0.0.3,10.0.0.6,TCP,969,1
35.748157,10.0.0.7,10.0.0.6,TCP,1037,1
35.752998,10.0.0.10,10.0.0.6,IPv4,294,1
35.763429,10.0.0.3,10.0.0.6,TCP,969,1
35.765106,10.0.0.10,10.0.0.6,IPv4,294,1
35.773281,10.0.0.1,10.0.0.6,TCP,65226,0
35.829018,10.0.0.7,10.0.0.6,TCP,1037,1
35.830229,10.0.0.5,10.0.0.6,TCP,777,1
35.83943,10.0.0.5,10.0.0.6,TCP,777,1
35.841702,10.0.0.5,10.0.0.6,TCP,777,1
35.850512,10.0.0.10,10.0.0.6,TCP,1514,1
35.861897,10.0.0.12,10.0.0.6,TCP,2962,0
35.875429,10.0.0.11,10.0.0.6,TCP,2962,0
35.895968,10.0.0.11,10.0.0.6,TCP,2962,0
35.899332,10.0.0.10,10.0.0.6,TCP,1514,1
35.907655,10.0.0.10,10.0.0.6,IPv4,294,1
35.93035,10.0.0.4,10.0.0.6,TCP,874,1
35.939494,10.0.0.10,10.0.0.6,TCP,1514,1
35.955704,10.0.0.4,10.0.0.6,TCP,874,1
35.955713,10.0.0.10,10.0.0.6,TCP,1514,1
35.981322,10.0.0.7,10.0.0.6,TCP,1037,1
35.998935,10.0.0.10,10.0.0.6,IPv4,294,1
36.001307,10.0.0.3,10.0.0.6,TCP,969,1
36.011947,10.0.0.2,10.0.0.6,TCP,1514,0
36.013331,10.0.0.2,10.0.0.6,TCP,2962,0
36.016108,10.0.0.10,10.0.0.6,TCP,1514,1
36.019024,10.0.0.2,10.0.0.6,TCP,2962,0
36.028373,10.0.0.10,10.0.0.6,TCP,1514,1
36.033277,10.0.0.1,10.0.0.6,TCP,65226,0
36.108596,10.0.0.10,10.0.0.6,IPv4,294,1
36.115311,10.0.0.10,10.0.0.6,TCP,1514,1
36.121104,10.0.0.10,10.0.0.6,TCP,1514,1
36.147332,10.0.0.5,10.0.0.6,TCP,777,1
36.148394,10.0.0.10,10.0.0.6,TCP,1514,1
36.160976,10.0.0.8,10.0.0.6,TCP,486,1
36.179367,10.0.0.10,10.0.0.6,TCP,1514,1
36.224667,10.0.0.4,10.0.0.6,TCP,874,1
36.234349,10.0.0.8,10.0.0.6,TCP,486,1
36.253618,10.0.0.8,10.0.0.6,TCP,486,1
36.262441,10.0.0.10,10.0.0.6,TCP,1514,1
36.28356,10.0.0.8,10.0.0.6,TCP,486,1
36.284517,10.0.0.10,10.0.0.6,IPv4,294,1
36.353123,10.0.0.10,10.0.0.6,TCP,1514,1
36.362037,10.0.0.10,10.0.0.6,TCP,1514,1
36.364025,10.0.0.10,10.0.0.6,IPv4,294,1
36.372031,10.0.0.10,10.0.0.6,IPv4,294,1
36.372037,10.0.0.10,10.0.0.6,TCP,1514,1
36.393825,10.0.0.10,10.0.0.6,IPv4,294,1
36.393828,10.0.0.1,10.0.0.6,TCP,65226,0
36.453846,10.0.0.10,10.0.0.6,IPv4,294,1
36.459485,10.0.0.10,10.0.0.6,IPv4,294,1
36.477968,10.0.0.10,10.0.0.6,TCP,1514,1
36.515474,10.0.0.2,10.0.0.6,TCP,2962,0
36.521768,10.0.0.10,10.0.0.6,IPv4,294,1
36.521774,10.0.0.2,10.0.0.6,TCP,2962,0
36.526845,10.0.0.1,10.0.0.6,TCP,65226,0
36.596547,10.0.0.7,10.0.0.6,TCP,1037,1
36.608668,10.0.0.10,10.0.0.6,TCP,1514,1
36.618588,10.0.0.10,10.0.0.6,IPv4,294,1
36.621249,10.0.0.10,10.0.0.6,TCP,1514,1
36.626089,10.0.0.10,10.0.0.6,IPv4,294,1
36.63868,10.0.0.10,10.0.0.6,IPv4,294,1
36.645285,10.0.0.5,10.0.0.6,TCP,777,1
36.646463,10.0.0.10,10.0.0.6,TCP,1514,1
36.650781,10.0.0.5,10.0.0.6,TCP,777,1
36.657316,10.0.0.10,10.0.0.6,IPv4,294,1
36.661289,10.0.0.5,10.0.0.6,TCP,777,1
36.661292,10.0.0.5,10.0.0.6,TCP,777,1
36.662473,10.0.0.10,10.0.0.6,TCP,1514,1
36.719277,10.0.0.10,10.0.0.6,IPv4,294,1
36.71928,10.0.0.4,10.0.0.6,TCP,874,1
36.755771,10.0.0.10,10.0.0.6,TCP,1514,1
36.771439,10.0.0.4,10.0.0.6,TCP,874,1
36.774278,10.0.0.10,10.0.0.6,IPv4,294,1
36.774282,10.0.0.10,10.0.0.6,TCP,1514,1
36.784422,10.0.0.4,10.0.0.6,TCP,874,1
36.819507,10.0.0.4,10.0.0.6,TCP,874,1
36.838194,10.0.0.10,10.0.0.6,IPv4,294,1
36.883181,10.0.0.10,10.0.0.6,TCP,1514,1
36.916768,10.0.0.3,10.0.0.6,TCP,969,1
36.947249,10.0.0.10,10.0.0.6,IPv4,294,1
36.957893,10.0.0.1,10.0.0.6,TCP,65226,0
37.053426,10.0.0.10,10.0.0.6,IPv4,294,1
37.053434,10.0.0.10,10.0.0.6,TCP,1514,1
37.057176,10.0.0.10,10.0.0.6,TCP,1514,1
37.059404,10.0.0.9,10.0.0.6,TCP,669,1
37.05941,10.0.0.9,10.0.0.6,TCP,669,1
37.060494,10.0.0.10,10.0.0.6,TCP,1514,1
37.066862,10.0.0.10,10.0.0.6,TCP,1514,1
37.081855,10.0.0.10,10.0.0.6,TCP,1514,1
37.087457,10.0.0.2,10.0.0.6,TCP,2962,0
